WEEKEND	ZIP	NRETAIL	COUNTYCD	COUNTYNM	PERPERHH	MEDSCHYR	PRCRENT	PRC55P	HHMEDAGE	OLSALES	POPULATN	MEDHVL	MEDINC	TIME
12/12/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	259.00	1.752	49.60	33.70	37
12/19/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	250.00	1.752	49.60	33.70	38
12/26/98	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	233.00	1.752	49.60	33.70	39
01/02/99	54745	7	17	CHIPPEWA	2.5	12.3	13	52	55	400.00	1.752	49.60	33.70	40
04/04/98	54758	6	121	TRMPEALU	2.7	12.6	29	46	51	1496.00	4.347	40.70	41.30	1
04/11/98	54758	6	121	TRMPEALU	2.7	12.6	29	46	51	1537.50	4.347	40.70	41.30	2
04/18/98	54758	6	121	TRMPEALU	2.7	12.6	29	46	51	1571.00	4.347	40.70	41.30	3
04/25/98	54758	6	121	TRMPEALU	2.7	12.6	29	46	51	1652.00	4.347	40.70	41.30	4
05/02/98	54758	6	121	TRMPEALU	2.7	12.6	29	46	51	2080.50	4.347	40.70	41.30	5
05/09/98	54758	6	121	TRMPEALU	2.7	12.6	29	46	51	2704.00	4.347	40.70	41.30	6
05/16/98	54758	6	121	TRMPEALU	2.7	12.6	29	46	51	5162.00	4.347	40.70	41.30	7
05/23/98	54758	6	121	TRMPEALU	2.7	12.6	29	46	51	8345.00	4.347	40.70	41.30	8
05/30/98	54758	6	121	TRMPEALU	2.7	12.6	29	46	51	1208.00	4.347	40.70	41.30	9
06/06/98	54758	6	121	TRMPEALU	2.7	12.6	29	46	51	1699.50	4.347	40.70	41.30	10
06/13/98	54758	6	121	TRMPEALU	2.7	12.6	29	46	51	1699.50	4.347	40.70	41.30	11
06/20/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1743.50	4.347	40.70	41.30	12
06/27/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1788.50	4.347	40.70	41.30	13
07/04/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	2505.00	4.347	40.70	41.30	14
07/11/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	2721.50	4.347	40.70	41.30	15
07/18/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	4004.50	4.347	40.70	41.30	16
07/25/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	11059.50	4.347	40.70	41.30	17
08/01/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	12652.00	4.347	40.70	41.30	18
08/08/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	2383.50	4.347	40.70	41.30	19
08/15/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	2447.50	4.347	40.70	41.30	20
08/22/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	2659.00	4.347	40.70	41.30	21
08/29/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	2049.00	4.347	40.70	41.30	22
09/05/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	2209.50	4.347	40.70	41.30	23
09/12/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	2104.50	4.347	40.70	41.30	24
09/19/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	2428.00	4.347	40.70	41.30	25
09/26/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	2138.00	4.347	40.70	41.30	26
10/03/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1659.50	4.347	40.70	41.30	27
10/10/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1749.50	4.347	40.70	41.30	28
10/17/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1944.00	4.347	40.70	41.30	29
10/24/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1959.00	4.347	40.70	41.30	30
10/31/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	2186.00	4.347	40.70	41.30	31
11/07/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1653.00	4.347	40.70	41.30	32
11/14/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1479.50	4.347	40.70	41.30	33
11/21/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1884.50	4.347	40.70	41.30	34
11/28/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1876.50	4.347	40.70	41.30	35
12/05/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1699.00	4.347	40.70	41.30	36
12/12/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1721.00	4.347	40.70	41.30	37
12/19/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1651.00	4.347	40.70	41.30	38
12/26/98	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1644.00	4.347	40.70	41.30	39
01/02/99	54758	7	121	TRMPEALU	2.7	12.6	29	46	51	1843.50	4.347	40.70	41.30	40
04/04/98	54810	5	95	POLK    	2.4	12.6	21	50	55	268.00	1.765	58.30	34.80	1
04/11/98	54810	5	95	POLK    	2.4	12.6	21	50	55	252.00	1.765	58.30	34.80	2
04/18/98	54810	5	95	POLK    	2.4	12.6	21	50	55	239.00	1.765	58.30	34.80	3
04/25/98	54810	5	95	POLK    	2.4	12.6	21	50	55	324.00	1.765	58.30	34.80	4
05/02/98	54810	5	95	POLK    	2.4	12.6	21	50	55	328.00	1.765	58.30	34.80	5
05/09/98	54810	5	95	POLK    	2.4	12.6	21	50	55	449.00	1.765	58.30	34.80	6
05/16/98	54810	5	95	POLK    	2.4	12.6	21	50	55	1212.00	1.765	58.30	34.80	7
05/23/98	54810	5	95	POLK    	2.4	12.6	21	50	55	1003.00	1.765	58.30	34.80	8
05/30/98	54810	5	95	POLK    	2.4	12.6	21	50	55	268.00	1.765	58.30	34.80	9
06/06/98	54810	5	95	POLK    	2.4	12.6	21	50	55	286.00	1.765	58.30	34.80	10
06/13/98	54810	5	95	POLK    	2.4	12.6	21	50	55	309.00	1.765	58.30	34.80	11
06/20/98	54810	5	95	POLK    	2.4	12.6	21	50	55	309.00	1.765	58.30	34.80	12
06/27/98	54810	5	95	POLK    	2.4	12.6	21	50	55	325.00	1.765	58.30	34.80	13
07/04/98	54810	5	95	POLK    	2.4	12.6	21	50	55	452.00	1.765	58.30	34.80	14
07/11/98	54810	5	95	POLK    	2.4	12.6	21	50	55	411.00	1.765	58.30	34.80	15
07/18/98	54810	5	95	POLK    	2.4	12.6	21	50	55	678.00	1.765	58.30	34.80	16
07/25/98	54810	5	95	POLK    	2.4	12.6	21	50	55	1500.00	1.765	58.30	34.80	17
08/01/98	54810	5	95	POLK    	2.4	12.6	21	50	55	1260.00	1.765	58.30	34.80	18
08/08/98	54810	5	95	POLK    	2.4	12.6	21	50	55	345.00	1.765	58.30	34.80	19
08/15/98	54810	5	95	POLK    	2.4	12.6	21	50	55	359.00	1.765	58.30	34.80	20
08/22/98	54810	5	95	POLK    	2.4	12.6	21	50	55	450.00	1.765	58.30	34.80	21
08/29/98	54810	5	95	POLK    	2.4	12.6	21	50	55	333.00	1.765	58.30	34.80	22
09/05/98	54810	5	95	POLK    	2.4	12.6	21	50	55	244.00	1.765	58.30	34.80	23
09/12/98	54810	5	95	POLK    	2.4	12.6	21	50	55	328.00	1.765	58.30	34.80	24
09/19/98	54810	5	95	POLK    	2.4	12.6	21	50	55	331.00	1.765	58.30	34.80	25
09/26/98	54810	5	95	POLK    	2.4	12.6	21	50	55	365.00	1.765	58.30	34.80	26
10/03/98	54810	5	95	POLK    	2.4	12.6	21	50	55	225.00	1.765	58.30	34.80	27
10/10/98	54810	5	95	POLK    	2.4	12.6	21	50	55	253.00	1.765	58.30	34.80	28
10/17/98	54810	5	95	POLK    	2.4	12.6	21	50	55	297.00	1.765	58.30	34.80	29
10/24/98	54810	5	95	POLK    	2.4	12.6	21	50	55	239.00	1.765	58.30	34.80	30
10/31/98	54810	5	95	POLK    	2.4	12.6	21	50	55	288.00	1.765	58.30	34.80	31
11/07/98	54810	5	95	POLK    	2.4	12.6	21	50	55	246.00	1.765	58.30	34.80	32
11/14/98	54810	5	95	POLK    	2.4	12.6	21	50	55	275.00	1.765	58.30	34.80	33
11/21/98	54810	5	95	POLK    	2.4	12.6	21	50	55	259.00	1.765	58.30	34.80	34
11/28/98	54810	5	95	POLK    	2.4	12.6	21	50	55	164.00	1.765	58.30	34.80	35
12/05/98	54810	5	95	POLK    	2.4	12.6	21	50	55	182.00	1.765	58.30	34.80	36
12/12/98	54810	5	95	POLK    	2.4	12.6	21	50	55	171.00	1.765	58.30	34.80	37
12/19/98	54810	5	95	POLK    	2.4	12.6	21	50	55	174.00	1.765	58.30	34.80	38
12/26/98	54810	5	95	POLK    	2.4	12.6	21	50	55	233.00	1.765	58.30	34.80	39
01/02/99	54810	5	95	POLK    	2.4	12.6	21	50	55	390.00	1.765	58.30	34.80	40
04/04/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	97.00	0.280	39.20	35.40	1
04/11/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	112.00	0.280	39.20	35.40	2
04/18/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	91.00	0.280	39.20	35.40	3
04/25/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	108.00	0.280	39.20	35.40	4
05/02/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	161.00	0.280	39.20	35.40	5
05/09/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	240.00	0.280	39.20	35.40	6
05/16/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	426.00	0.280	39.20	35.40	7
05/23/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	427.00	0.280	39.20	35.40	8
05/30/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	85.00	0.280	39.20	35.40	9
06/06/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	148.00	0.280	39.20	35.40	10
06/13/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	161.00	0.280	39.20	35.40	11
06/20/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	115.00	0.280	39.20	35.40	12
06/27/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	123.00	0.280	39.20	35.40	13
07/04/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	153.00	0.280	39.20	35.40	14
07/11/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	286.00	0.280	39.20	35.40	15
07/18/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	245.00	0.280	39.20	35.40	16
07/25/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	1010.00	0.280	39.20	35.40	17
08/01/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	865.50	0.280	39.20	35.40	18
08/08/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	181.50	0.280	39.20	35.40	19
08/15/98	54839	4	7	BAYFIELD	2.7	12.6	12	43	51	104.00	0.280	39.20	35.40	20
08/22/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	161.00	0.280	39.20	35.40	21
08/29/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	84.00	0.280	39.20	35.40	22
09/05/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	106.00	0.280	39.20	35.40	23
09/12/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	111.00	0.280	39.20	35.40	24
09/19/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	132.00	0.280	39.20	35.40	25
09/26/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	111.00	0.280	39.20	35.40	26
10/03/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	84.00	0.280	39.20	35.40	27
10/10/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	92.00	0.280	39.20	35.40	28
10/17/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	135.00	0.280	39.20	35.40	29
10/24/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	109.00	0.280	39.20	35.40	30
10/31/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	130.00	0.280	39.20	35.40	31
11/07/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	109.00	0.280	39.20	35.40	32
11/14/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	88.00	0.280	39.20	35.40	33
11/21/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	139.00	0.280	39.20	35.40	34
11/28/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	167.00	0.280	39.20	35.40	35
12/05/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	142.00	0.280	39.20	35.40	36
12/12/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	93.00	0.280	39.20	35.40	37
12/19/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	134.00	0.280	39.20	35.40	38
12/26/98	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	124.00	0.280	39.20	35.40	39
01/02/99	54839	5	7	BAYFIELD	2.7	12.6	12	43	51	170.00	0.280	39.20	35.40	40
04/04/98	54956	34	139	WINNEBGO	2.7	13.0	27	31	45	11146.50	34.261	71.70	60.30	1
04/11/98	54956	34	139	WINNEBGO	2.7	13.0	27	31	45	11405.00	34.261	71.70	60.30	2
04/18/98	54956	34	139	WINNEBGO	2.7	13.0	27	31	45	12310.50	34.261	71.70	60.30	3
04/25/98	54956	34	139	WINNEBGO	2.7	13.0	27	31	45	12569.00	34.261	71.70	60.30	4
05/02/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	14290.00	34.261	71.70	60.30	5
05/09/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	17504.00	34.261	71.70	60.30	6
05/16/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	38712.50	34.261	71.70	60.30	7
05/23/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	56071.00	34.261	71.70	60.30	8
05/30/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	8292.50	34.261	71.70	60.30	9
06/06/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	11582.00	34.261	71.70	60.30	10
06/13/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	11779.00	34.261	71.70	60.30	11
06/20/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	12051.00	34.261	71.70	60.30	12
06/27/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	13096.50	34.261	71.70	60.30	13
07/04/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	13304.00	34.261	71.70	60.30	14
07/11/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	17295.50	34.261	71.70	60.30	15
07/18/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	21671.00	34.261	71.70	60.30	16
07/25/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	52543.50	34.261	71.70	60.30	17
08/01/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	60477.50	34.261	71.70	60.30	18
08/08/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	12762.50	34.261	71.70	60.30	19
08/15/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	14012.50	34.261	71.70	60.30	20
08/22/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	14500.50	34.261	71.70	60.30	21
08/29/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	11384.50	34.261	71.70	60.30	22
09/05/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	11625.50	34.261	71.70	60.30	23
09/12/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	12309.50	34.261	71.70	60.30	24
09/19/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	13010.00	34.261	71.70	60.30	25
09/26/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	14435.00	34.261	71.70	60.30	26
10/03/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	11456.50	34.261	71.70	60.30	27
10/10/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	11854.50	34.261	71.70	60.30	28
10/17/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	12867.00	34.261	71.70	60.30	29
10/24/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	12662.00	34.261	71.70	60.30	30
10/31/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	13274.00	34.261	71.70	60.30	31
11/07/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	11252.50	34.261	71.70	60.30	32
11/14/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	11991.00	34.261	71.70	60.30	33
11/21/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	11544.00	34.261	71.70	60.30	34
11/28/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	12108.50	34.261	71.70	60.30	35
12/05/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	11886.00	34.261	71.70	60.30	36
12/12/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	12353.50	34.261	71.70	60.30	37
12/19/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	12541.50	34.261	71.70	60.30	38
12/26/98	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	12181.00	34.261	71.70	60.30	39
01/02/99	54956	35	139	WINNEBGO	2.7	13.0	27	31	45	13070.00	34.261	71.70	60.30	40
